Round,Avg_Loss,Avg_Reward,Avg_Q_Value,Epsilon,Duration,Total_Steps
80,0.04604875817894936,-0.7637499928474426,-9.699843788146973,0.1,0.038997650146484375,1354
81,0.035456637293100356,-0.8953125357627869,-9.734635543823241,0.1,0.0409998893737793,1359
82,0.04531531389802694,-0.9332812309265137,-9.68044376373291,0.1,0.07400059700012207,1369
83,0.06233020615763962,-0.8127929754555225,-9.74806934595108,0.1,0.11800169944763184,1385
84,0.05786996368657459,-0.7298295308243145,-9.813562653281473,0.1,0.08300018310546875,1396
85,0.05900554383560171,-0.8322818397351031,-9.914777359872494,0.1,0.4140012264251709,1449
86,0.06377988904714585,-0.6931249797344208,-10.002913665771484,0.1,0.03699851036071777,1454
87,0.06629806086421013,-0.6253125011920929,-10.009309196472168,0.1,0.0410003662109375,1459
88,0.07311339117586613,-0.7906249836087227,-10.007366498311361,0.1,0.08500003814697266,1471
89,0.07697487249970436,-0.8099999904632569,-9.92191390991211,0.1,0.03899526596069336,1476
90,0.0727821372449398,-0.7527083317438762,-9.958368746439616,0.1,0.10599970817565918,1491
91,0.06478434801101685,-0.9103124797344208,-9.874209213256837,0.1,0.039002418518066406,1496
92,0.049694545567035675,-0.8538194431198968,-9.841974682278103,0.1,0.06099963188171387,1505
93,0.06427998542785644,-0.8540624499320983,-9.800884628295899,0.1,0.03699779510498047,1510
94,0.051976438922186695,-1.0723958313465118,-9.723438421885172,0.1,0.04700016975402832,1516
95,0.0448131898107628,-0.704947903752327,-9.761590083440145,0.1,0.08699941635131836,1528
96,0.06160603016614914,-0.9603125154972076,-9.850564002990723,0.1,0.039002180099487305,1533
97,0.040910504758358,-0.6678125023841858,-9.729457473754882,0.1,0.03599953651428223,1538
98,0.04800534248352051,-0.8341145813465118,-9.679349104563395,0.1,0.039998769760131836,1544
99,0.04509634748101234,-0.7190625190734863,-9.751865768432618,0.1,0.042001962661743164,1549
100,0.03749755471944809,-0.6875000178813935,-9.74229679107666,0.1,0.03599810600280762,1554
101,0.044383335529881364,-0.7611213308923385,-9.771154347588034,0.1,0.11699986457824707,1571
102,0.03851194307208061,-0.8346874952316284,-9.73471736907959,0.1,0.04000139236450195,1576
103,0.04268631860613823,-0.7268749892711639,-9.721072959899903,0.1,0.03699827194213867,1581
104,0.04726724916448196,-0.7618489414453506,-9.637293020884195,0.1,0.08600234985351562,1593
105,0.04648826867341995,-1.0118750095367433,-9.714787864685059,0.1,0.03999757766723633,1598
106,0.04427415207028389,-0.8043749928474426,-9.766030883789062,0.1,0.04000043869018555,1603
107,0.04594440460205078,-0.7745833396911621,-9.89293835957845,0.1,0.11500239372253418,1618
108,0.048748037219047545,-0.8803124904632569,-9.88636817932129,0.1,0.04200100898742676,1623
109,0.042300816625356674,-0.7662499904632568,-9.83495216369629,0.1,0.03899860382080078,1628
110,0.06353526024354829,-0.8802083410598613,-9.852391137017143,0.1,0.21300005912780762,1655
111,0.04932172000408173,-0.8187499821186066,-9.765945720672608,0.1,0.07900023460388184,1665
112,0.05034344324043819,-0.8489955408232552,-9.692862578800746,0.1,0.10499739646911621,1679
113,0.0709592841565609,-0.8424999952316284,-9.700908851623534,0.1,0.04100155830383301,1684
114,0.051272653616391696,-0.829086558176921,-9.741423826951246,0.1,0.09599852561950684,1697
115,0.06365238651633262,-1.1006249785423279,-9.735097503662109,0.1,0.04199981689453125,1702
116,0.061109498820521614,-0.8738636428659613,-9.887399586764248,0.1,0.08100008964538574,1713
117,0.08339271768927574,-0.8659374475479126,-9.895006942749024,0.1,0.04000234603881836,1718
118,0.06092266086488962,-0.8466796800494194,-9.903476119041443,0.1,0.0579981803894043,1726
119,0.05177171565592289,-0.5746874868869781,-9.863787078857422,0.1,0.034999847412109375,1731
120,0.059844566881656645,-0.8299999892711639,-9.806219482421875,0.1,0.07199978828430176,1741
121,0.03970730043947697,-0.8318749666213989,-9.771579551696778,0.1,0.037001609802246094,1746
122,0.05888125271751331,-0.8541466284256715,-9.75091240956233,0.1,0.19900059700012207,1772
123,0.05454071930476597,-0.8162946488176074,-9.806381498064313,0.1,0.05399727821350098,1779
124,0.06542065506801009,-0.7970703057944775,-9.790353496869406,0.1,0.18699979782104492,1803
125,0.06329141333699226,-1.0056249976158143,-9.771930313110351,0.1,0.03800225257873535,1808
126,0.04174326434731483,-0.7918749690055847,-9.68458366394043,0.1,0.03699779510498047,1813
127,0.052091731876134875,-0.9696874976158142,-9.696238136291504,0.1,0.0390017032623291,1818
128,0.047210775993087074,-0.7880681726065549,-9.694687323136764,0.1,0.0800013542175293,1829
129,0.0750881050798026,-1.0315341028300198,-9.694170951843262,0.1,0.08099865913391113,1840
130,0.04595905914902687,-1.0340624809265138,-9.69743766784668,0.1,0.03800058364868164,1845
131,0.04269975207746029,-0.9191249918937683,-9.562950744628907,0.1,0.1979999542236328,1870
132,0.05669000521302223,-0.9918749809265137,-9.733584976196289,0.1,0.03900027275085449,1875
133,0.0415872609508889,-0.7562499642372131,-9.629114014761788,0.1,0.05299782752990723,1882
134,0.0647647175937891,-0.7653125017881394,-9.63386936187744,0.1,0.0689997673034668,1892
135,0.06704887300729752,-0.9024999856948852,-9.591245460510255,0.1,0.034998416900634766,1897
136,0.05667998115806019,-0.8807904474875506,-9.64590846790987,0.1,0.11799931526184082,1914
137,0.04138352610170841,-0.7474999785423279,-9.620012283325195,0.1,0.04100394248962402,1919
138,0.05482688401308325,-0.8581597010294596,-9.542459593878853,0.1,0.06100177764892578,1928
139,0.04929213039577007,-0.8153532458388287,-9.519396491672682,0.1,0.17899847030639648,1951
140,0.04838163182139397,-0.9009374380111694,-9.603919219970702,0.1,0.035999298095703125,1956
141,0.06576339006423951,-0.9934374868869782,-9.47220811843872,0.1,0.09900045394897461,1966
142,0.05199875831604004,-0.8978906065225601,-9.387598609924316,0.1,0.1620042324066162,1986
143,0.054315355521711434,-0.8188920427452434,-9.398312481966885,0.1,0.08299756050109863,1997
144,0.046273932326585054,-0.8081249862909317,-9.435260105133057,0.1,0.14899802207946777,2017
145,0.045906807854771615,-0.8476041575272878,-9.382135645548503,0.1,0.1099998950958252,2032
146,0.047094091027975085,-0.7843749761581421,-9.33916778564453,0.1,0.03500008583068848,2037
147,0.0751730464398861,-1.0246875047683717,-9.358538818359374,0.1,0.03999781608581543,2042
148,0.05610986240208149,-0.8979166348775228,-9.411834398905436,0.1,0.043999671936035156,2048
149,0.04608105110625426,-0.8869791547457377,-9.477277501424153,0.1,0.12000250816345215,2063
150,0.054178052202418996,-0.8788773086335924,-9.436570167541504,0.1,0.2629978656768799,2090
151,0.05784137509763241,-0.7109374880790711,-9.584126281738282,0.1,0.04300260543823242,2095
152,0.06508964232423088,-0.9379261298613115,-9.486855333501643,0.1,0.08699846267700195,2106
153,0.04886991456151009,-0.800000011920929,-9.345808029174805,0.1,0.041001081466674805,2111
154,0.04404452786995815,-0.7611778882833627,-9.385194264925444,0.1,0.1060018539428711,2124
155,0.07982265250757337,-0.9251952990889549,-9.407597661018372,0.1,0.060999155044555664,2132
156,0.04795405492186546,-0.9034374713897705,-9.485688972473145,0.1,0.03899788856506348,2137
157,0.058698946982622145,-0.7293749779462815,-9.47049674987793,0.1,0.07500171661376953,2147
158,0.06300035081803798,-0.8443749785423279,-9.372907447814942,0.1,0.03999829292297363,2152
159,0.05281206113951547,-0.9237723350524902,-9.42964540209089,0.1,0.10499930381774902,2166
160,0.0733992725610733,-1.145937478542328,-9.385828018188477,0.1,0.04100346565246582,2171
161,0.036782635003328325,-0.7640625178813935,-9.468828582763672,0.1,0.04000043869018555,2176
162,0.0550162803736471,-0.8456101204667773,-9.497691563197545,0.1,0.15599703788757324,2197
163,0.04792810529470444,-0.9787499666213989,-9.541496086120606,0.1,0.03699922561645508,2202
164,0.05138659508277973,-0.9522135357062022,-9.591687043507894,0.1,0.08500361442565918,2214
165,0.07197354212403298,-0.834374976158142,-9.588372993469239,0.1,0.03899836540222168,2219
166,0.05889333263039589,-1.006249976158142,-9.637959289550782,0.1,0.03700137138366699,2224
167,0.05575760193169117,-0.6996874749660492,-9.649212646484376,0.1,0.07099699974060059,2234
168,0.06522917002439499,-0.9353124976158143,-9.514329147338866,0.1,0.040003061294555664,2239
169,0.04871896654367447,-1.0565624833106995,-9.607538795471191,0.1,0.03300142288208008,2244
170,0.04752651127901944,-0.8059659112583507,-9.627855040810324,0.1,0.08099961280822754,2255
171,0.05687382666243089,-0.9088260044117231,-9.488215717109474,0.1,0.5769977569580078,2329
172,0.060149652206084946,-0.9352272369644858,-9.499038262800736,0.1,0.09299969673156738,2340
173,0.04733085483312607,-0.7996875047683716,-9.581828117370605,0.1,0.03900027275085449,2345
174,0.057658645883202554,-0.9693749666213989,-9.602805519104004,0.1,0.06800079345703125,2355
175,0.056831350177526475,-0.7378124952316284,-9.632345390319824,0.1,0.0410008430480957,2360
176,0.05642539663956715,-0.8634615425880139,-9.432726933405949,0.1,0.09299850463867188,2373
177,0.043694107234477995,-0.8265625,-9.401848411560058,0.1,0.04099917411804199,2378
178,0.06341529041528701,-1.1525000095367433,-9.521547508239745,0.1,0.03899812698364258,2383
179,0.05339441471733153,-0.8279296644032001,-9.538896083831787,0.1,0.11600041389465332,2399
180,0.05076336009161813,-0.9131696394511631,-9.382231031145368,0.1,0.05200028419494629,2406
181,0.046078414345781006,-0.7893229027589163,-9.398268699645996,0.1,0.042998552322387695,2412
182,0.0428104207796209,-0.883823531515458,-9.39013885049259,0.1,0.11900162696838379,2429
183,0.05088150221854448,-0.8609374923010668,-9.367238839467367,0.1,0.17799878120422363,2453
184,0.044230985338799655,-0.9432617127895355,-9.429384887218475,0.1,0.11699938774108887,2469
185,0.04549273001876744,-0.8720170394940809,-9.459295186129483,0.1,0.08800148963928223,2480
186,0.040664714528247714,-0.838085912168026,-9.447893023490906,0.1,0.05500054359436035,2488
187,0.04874516949057579,-0.6953125,-9.44559211730957,0.1,0.0410006046295166,2493
188,0.04901899160309271,-0.9291192889213562,-9.48827838897705,0.1,0.08099722862243652,2504
189,0.04850747814822581,-0.8153225741078777,-9.372897640351326,0.1,0.23800015449523926,2535
190,0.04367050041835154,-0.8619455522106539,-9.328516129524477,0.1,0.2519996166229248,2566
191,0.07862959642495428,-0.9207588859966823,-9.317628996712822,0.1,0.052002668380737305,2573
192,0.05627067238092422,-0.8006250023841858,-9.368642616271973,0.1,0.040998220443725586,2578
193,0.041710684075951576,-0.8343750238418579,-9.409210205078125,0.1,0.041002511978149414,2583
194,0.051494131741278315,-0.8258272023761973,-9.375228545245003,0.1,0.13399839401245117,2600
195,0.03433450497686863,-0.9556249856948853,-9.421875190734863,0.1,0.03899979591369629,2605
196,0.05462391432374716,-0.8534374713897706,-9.435712528228759,0.1,0.0729987621307373,2615
197,0.07704190760850907,-0.8481249809265137,-9.431360626220703,0.1,0.03900003433227539,2620
198,0.05170453861355782,-0.9381249785423279,-9.367613220214844,0.1,0.03500008583068848,2625
199,0.05942072942852974,-0.8021874994039535,-9.329187774658203,0.1,0.07100343704223633,2635
200,0.027559996768832206,-0.8315624833106995,-9.292684364318848,0.1,0.03399848937988281,2640
201,0.03958132155239582,-0.7653124690055847,-9.380980682373046,0.1,0.03799796104431152,2645
202,0.03987302109599113,-1.0028124928474427,-9.402362442016601,0.1,0.037999868392944336,2650
203,0.04531972967088223,-0.9143749952316285,-9.378509521484375,0.1,0.03900337219238281,2655
204,0.045605570822954175,-0.7482812345027924,-9.305811595916747,0.1,0.07600021362304688,2665
205,0.0406318667598746,-0.8934658819978888,-9.298002676530318,0.1,0.0800013542175293,2676
206,0.05740106862504035,-0.8548828065395355,-9.30077314376831,0.1,0.11899471282958984,2692
207,0.06015915423631668,-0.9875000367561976,-9.26390806833903,0.1,0.046000003814697266,2698
208,0.034930918365716934,-0.9429687634110451,-9.313237190246582,0.1,0.054000139236450195,2706
209,0.03918090388178826,-1.0481250047683717,-9.226587295532227,0.1,0.04000091552734375,2711
210,0.05036073625087738,-0.7299999952316284,-9.403220558166504,0.1,0.0390017032623291,2716
211,0.048063600865694195,-0.9170673076923077,-9.334487548241249,0.1,0.09299731254577637,2729
212,0.03762989100068807,-0.9698437571525573,-9.38378028869629,0.1,0.07200026512145996,2739
213,0.04526147432625294,-0.9584374904632569,-9.477016830444336,0.1,0.040000200271606445,2744
214,0.03894513788131567,-0.7561298150282639,-9.452749032240648,0.1,0.0989997386932373,2757
215,0.06111160069704056,-0.6746874928474427,-9.45799446105957,0.1,0.03800010681152344,2762
216,0.06680662333965301,-0.9,-9.451002502441407,0.1,0.037000179290771484,2767
217,0.08176444577319282,-1.036160673413958,-9.355946813310895,0.1,0.0540008544921875,2774
218,0.052368506570072734,-0.9676776826381683,-9.348546383427639,0.1,0.4009993076324463,2825
219,0.04372893236577511,-0.747187465429306,-9.300573539733886,0.1,0.04100155830383301,2830
220,0.0600485548377037,-0.9924999713897705,-9.220208168029785,0.1,0.036998748779296875,2835
221,0.03608995862305164,-1.0753124594688415,-9.218272590637207,0.1,0.03600049018859863,2840
222,0.04380803108215332,-0.9899999618530273,-9.25184497833252,0.1,0.041997432708740234,2845
223,0.04680456854403019,-0.8120833357175191,-9.256379572550456,0.1,0.11200213432312012,2860
224,0.07263535037636756,-0.920937430858612,-9.288048553466798,0.1,0.037998199462890625,2865
225,0.04144756942121095,-0.8936409922533257,-9.248391240142112,0.1,0.3390007019042969,2908
226,0.04908514798929294,-0.927994800110658,-9.313621203104654,0.1,0.09400200843811035,2920
227,0.06544504594057798,-0.8494791587193807,-9.436712741851807,0.1,0.04399728775024414,2926
228,0.04695315808057785,-1.0031250238418579,-9.425216102600098,0.1,0.042999982833862305,2931
229,0.03292558938264847,-0.8509374618530273,-9.375387954711915,0.1,0.037999629974365234,2936
230,0.054073527455329895,-1.0440624952316284,-9.347407913208007,0.1,0.0410001277923584,2941
231,0.07068038279456752,-1.1010044174534934,-9.369326727730888,0.1,0.11000466346740723,2955
232,0.0681116223335266,-0.9112500011920929,-9.303402519226074,0.1,0.0359954833984375,2960
233,0.056831059604883195,-0.9384374618530273,-9.383893394470215,0.1,0.037001848220825195,2965
234,0.05623335104722243,-1.065144215638821,-9.339003122769869,0.1,0.09499835968017578,2978
235,0.05370824825432566,-0.8777777817514207,-9.318245993720161,0.1,0.06699967384338379,2987
236,0.033881804440170527,-0.764453113079071,-9.327313899993896,0.1,0.059000253677368164,2995
237,0.034512050997684986,-1.0153492583948023,-9.317155894111185,0.1,0.12199974060058594,3012
238,0.043265077471733096,-0.8653124511241913,-9.34550838470459,0.1,0.0390017032623291,3017
239,0.05256685609107509,-0.8975183700813967,-9.512283465441536,0.1,0.27100038528442383,3051
240,0.06880994066596031,-0.8103124737739563,-9.52592887878418,0.1,0.03699755668640137,3056
241,0.048414482921361926,-0.9125000357627868,-9.492909049987793,0.1,0.04000043869018555,3061
242,0.08671936690807343,-0.9265625,-9.656889152526855,0.1,0.03900313377380371,3066
243,0.06298110336065292,-0.889062476158142,-9.593409156799316,0.1,0.04199981689453125,3071
244,0.06512733623385429,-0.9247916618982951,-9.594811312357585,0.1,0.10699701309204102,3086
245,0.0735728234052658,-0.9946874618530274,-9.55208740234375,0.1,0.03300023078918457,3091
246,0.06710618189894237,-0.9865384376966037,-9.559949801518368,0.1,0.09600043296813965,3104
247,0.06298952475190163,-0.9690624713897705,-9.557106590270996,0.1,0.037999629974365234,3109
248,0.04773568113644918,-1.018923580646515,-9.420771704779732,0.1,0.0670011043548584,3118
249,0.04900612336966921,-0.9431066057261299,-9.448360807755414,0.1,0.2629988193511963,3152
250,0.058273459784686565,-1.011816393584013,-9.362433075904846,0.1,0.10899949073791504,3168
251,0.046660329401493075,-0.6737500071525574,-9.364582061767578,0.1,0.037001848220825195,3173
252,0.06235415084908406,-1.0781249850988388,-9.320125261942545,0.1,0.08999824523925781,3185
253,0.04113798514008522,-0.8718749642372131,-9.280277824401855,0.1,0.03600430488586426,3190
254,0.034364786185324195,-0.9729687511920929,-9.295153141021729,0.1,0.06999850273132324,3200
255,0.05077141576579639,-1.0410714490073067,-9.264152663094658,0.1,0.05399727821350098,3207
256,0.07518877908587455,-0.981354159116745,-9.247295824686686,0.1,0.11000204086303711,3222
257,0.06297087743878364,-0.8271874904632568,-9.263472366333009,0.1,0.03399777412414551,3227
258,0.05172250105533749,-0.8026367016136646,-9.27309262752533,0.1,0.12600040435791016,3243
259,0.046882568299770354,-0.8140625119209289,-9.141294288635255,0.1,0.03500247001647949,3248
260,0.055324729764834046,-0.881640650331974,-9.16659164428711,0.1,0.062001943588256836,3256
261,0.060961123555898666,-1.018229176600774,-9.06290372212728,0.1,0.0449976921081543,3262
262,0.0501652792096138,-0.9209374904632568,-9.043778419494629,0.1,0.04000067710876465,3267
263,0.05332748166152409,-1.0334821428571428,-9.012573787144252,0.1,0.056997060775756836,3274
264,0.03523514629341662,-0.9792968407273293,-9.100196242332458,0.1,0.06099963188171387,3282
265,0.030816453136503698,-1.073906236886978,-9.100528049468995,0.1,0.07900309562683105,3292
266,0.052544190734624865,-0.9696875095367432,-9.125642013549804,0.1,0.037999629974365234,3297
267,0.0692882139235735,-0.8143750131130219,-9.162545776367187,0.1,0.043999671936035156,3302
268,0.05223905326177677,-0.9042534803350767,-9.253096130159166,0.1,0.2889981269836426,3338
269,0.04280045876900355,-0.9243489901224772,-9.22723913192749,0.1,0.0859994888305664,3350
270,0.05205242782831192,-1.2496875166893004,-9.278055953979493,0.1,0.039000511169433594,3355
271,0.05408988128367223,-1.042845401324724,-9.18437681700054,0.1,0.14499974250793457,3374
272,0.06092611327767372,-0.853124988079071,-9.14855785369873,0.1,0.03499960899353027,3379
273,0.048229004815220834,-0.8918749928474426,-9.178426551818848,0.1,0.0410003662109375,3384
274,0.04765367197493712,-0.903298611773385,-9.206602901882595,0.1,0.3470003604888916,3429
275,0.0478548277169466,-0.8294270733992258,-9.128729820251465,0.1,0.04500269889831543,3435
276,0.04980882356564204,-1.020104169845581,-9.18352133433024,0.1,0.10499835014343262,3450
277,0.04302095733582974,-0.8106250166893005,-9.25441246032715,0.1,0.03599810600280762,3455
278,0.05452360419763459,-0.870572922958268,-9.224697483910454,0.1,0.1249995231628418,3473
279,0.04857918322086334,-1.0690625190734864,-9.258597373962402,0.1,0.04200005531311035,3478
280,0.0445190355181694,-0.8440624892711639,-9.212310981750488,0.1,0.03800177574157715,3483
281,0.05073535957828511,-0.9130813815565997,-9.199951271678126,0.1,0.7439982891082764,3569
282,0.04176888167858124,-0.8625000059604645,-9.05267391204834,0.1,0.03800344467163086,3574
283,0.05903785827104002,-0.9207030981779099,-9.154007375240326,0.1,0.11899924278259277,3590
284,0.050541005283594134,-0.8809375047683716,-9.08671932220459,0.1,0.039997100830078125,3595
285,0.036043276311829686,-0.9328125268220901,-9.115480422973633,0.1,0.055001020431518555,3603
286,0.03674634844064713,-0.860937488079071,-9.14106502532959,0.1,0.033002376556396484,3608
287,0.04082040004432201,-0.9715625166893005,-9.148237800598144,0.1,0.03800034523010254,3613
288,0.040285521745681764,-0.864062511920929,-9.129667282104492,0.1,0.03699922561645508,3618
289,0.05414414642886682,-0.9999999837441877,-9.137857090343129,0.1,0.07499933242797852,3629
290,0.054196564791103206,-1.0919270813465118,-9.152440706888834,0.1,0.04699873924255371,3635
291,0.058500694254269965,-0.9489182417209332,-9.19711156991812,0.1,0.09199953079223633,3648
292,0.04930072575807572,-0.9259374856948852,-9.19954719543457,0.1,0.04100227355957031,3653
293,0.0478295274078846,-1.016249990463257,-9.222533226013184,0.1,0.03899788856506348,3658
294,0.05496130837127566,-0.9814453125,-9.180517137050629,0.1,0.11700105667114258,3674
295,0.053254818078130484,-0.8397460971027613,-9.142767429351807,0.1,0.11700129508972168,3690
296,0.04237192203955991,-0.8334821377481733,-9.188440867832728,0.1,0.05300092697143555,3697
297,0.052924467250704765,-0.957552045583725,-9.162429650624594,0.1,0.046999216079711914,3703
298,0.036380698531866075,-0.8884374976158143,-9.161142158508301,0.1,0.03799772262573242,3708
299,0.05413080168267091,-0.9837500015894572,-9.144307327270507,0.1,0.10699939727783203,3723
300,0.04948102682828903,-0.876470560536665,-9.107414357802448,0.1,0.125,3740
301,0.044597307592630385,-0.823437511920929,-8.9720064163208,0.1,0.034999847412109375,3745
302,0.041157068917527795,-0.9574218802154064,-9.050308227539062,0.1,0.06000351905822754,3753
303,0.052415548264980315,-0.8440624833106994,-9.03235092163086,0.1,0.03599691390991211,3758
